微博,1
正文,1
年轻人,2
可能,6
不,26
知道,5
，,457
以前,5
的,136
友谊商店,1
只,3
接待,1
外国,2
友人,1
 ,347
 ,119
原图,19
老罗,1
又,3
赶上,1
“,5
风口,1
”,5
了,70
我,11
认识,3
一个,17
人,21
本来,2
计划,2
年,14
后,1
小孩,1
去,10
加拿大,1
读,1
初二,1
这么,4
小,5
出去,2
主要,3
原因,5
是,29
成绩,1
太行,1
考不上,1
像样,1
高中,1
后面,3
大学,2
也,17
堪忧,1
所以,6
狠狠心,1
让,5
反正,2
中产阶级,1
就,20
两件事,1
买房,1
和,15
教育,1
不过,1
疫情,5
彻底,1
打乱,1
他,13
学会,3
藏拙,2
在,28
适当,1
地方,4
时间,3
展露,1
才华,1
正常,1
有,30
必要,2
否则,1
别人,4
以为,2
你,25
hellokitty,1
但,6
不要,5
不分场合,1
地点,1
处处,2
时时,1
表现,1
自己,9
聪明,3
跟,8
杨修,1
一样,4
为了,1
而,4
结果,5
适得其反,1
平时,1
要,19
懂得,2
收敛,1
最好,4
觉得,4
憨,2
笨笨,1
做事,1
却,1
很,11
到位,1
职场,3
中要,1
管住,1
嘴,2
很多,10
事,1
都,22
惹,1
祸,1
有些,3
内心,1
单纯,1
总,1
喜欢,3
对人,1
掏心,1
掏肺,1
牵涉,1
复杂,1
利益,1
平静,1
海面,1
下,5
往往,2
暗流,1
涌动,1
白天,1
搭理,1
两个,6
晚上,1
一起,2
喝酒,2
对,7
小张,1
说,19
掏,1
心窝子,1
话,5
没,8
过,1
半天,1
大家,9
有意思,2
官场,1
故事,1
印尼,2
一,4
警校,1
1550,1
名,4
学生,2
接受,1
检测,1
300,1
确诊,1
一直,2
想,6
事儿,1
为啥,5
雷军,1
做,10
啥,7
成,1
罗永浩,1
不成,1
运气,3
关系,3
吗,4
？,14
嫦娥,1
二号,1
获得,2
全月,1
影像,1
图,1
观察,2
到,4
阿波罗,1
11,1
号,2
登月,1
遗迹,1
老黄,1
全世界,1
钱,2
会,10
涌向,1
中国,7
百年难遇,1
埃及,1
宣布,3
自,2
3,12
月,15
28,2
日起,1
未来,2
个,6
内,4
停止,1
各种,2
豆类,1
产品,1
出口,1
。,18
菲律宾,1
两,1
国,1
粮仓,1
告急,1
称,1
储存,1
粮食,1
最,5
多,9
只能,5
维持,1
央行,2
马骏,1
建议,4
今年,2
不再,1
设定,1
GDP,1
增长,2
目标,1
然后,9
被,8
批,1
一定,4
接纳,1
新生事物,1
新,5
东西,1
出来,2
多数,2
容易,1
忽视,1
只有,2
极少数,1
眼光,1
接触,2
研究,2
它,2
等,6
明白,1
过来,1
时候,6
红利,1
窗口,2
已经,3
关闭,1
就是,7
因为,4
莫名其妙,1
偏见,1
把,6
机会,4
给,5
浪费,1
对于,2
事物,1
保持,1
兴趣,1
经常,1
调整,1
主观,1
世界,2
适应,2
客观,1
2020,3
届,1
高校,1
毕业生,3
规模,2
达到,1
874,1
万人,6
同比增加,1
40,3
万,6
有没有,1
发现,5
现象,2
生活,3
中,4
笨人,1
一旦,2
开窍,1
其,1
人生,1
像,3
开,3
挂,1
这,8
全球,2
药品,1
出口国,1
前,5
五名,1
1,11
.,25
德国,2
847,1
亿美元,12
2,10
瑞士,1
717,1
美国,3
497,1
4,7
比利时,1
457,1
5,5
爱尔兰,1
400,1
中午,1
听,3
聊,1
VPN,1
翻墙,1
干活,1
老师傅,1
听到,1
我们,2
农村,1
用,1
卫星,1
锅,2
没收,1
赖,1
能,4
收到,1
外面,1
台,1
这样,3
麻烦,1
全国,2
哪些,2
地区,1
商业,2
风气,1
比较,2
差,1
这种,4
刚,2
感觉,3
对方,3
浓眉大眼,1
敦实,1
厚道,1
样子,1
推心置腹,1
喊,1
母亲,1
叫,1
咱妈,1
那种,1
真正,1
合作,1
不但,1
遵守,1
日常,3
规则,1
还,6
设,1
心眼,1
耍赖,1
弄不好,1
还是,9
忽悠,1
最后,2
完全,1
颠覆,1
掉,1
三观,1
外观,1
所言,1
所行,1
简直,2
云泥之别,1
国内,2
有个,2
大多数,1
情况,6
通过,3
跳槽,2
才能,1
加薪,1
老实,1
呆,1
公司,4
薪资,1
原地踏步,1
估计,1
跳槽率,1
高,2
缺乏,1
有效,1
薪酬,1
体系,1
张文宏,1
现在,11
最大,1
风险,2
无症状,1
感染者,1
中小学,1
开学,1
怎么,3
看,5
有点,3
操之过急,1
学校,1
太,6
封闭,1
出事,1
不得了,1
领导,7
乱,1
拍,2
脑袋,1
如果,4
万一,1
有事,1
大腿,1
混好,1
来,6
找,7
母校,2
派人来,1
二舅,1
陪,1
老支书,1
县里,1
团拜会,1
发,1
请柬,1
人物志,1
贴,2
大头照,1
要是,2
混栽,1
除名,1
老家,1
出生地,1
祖籍,1
纷纷,1
撇清,1
嗯,1
不算,1
这儿,1
这读,1
几年,1
小学,1
其实,2
单位,2
并,2
不是,1
需要,4
高学历,1
只不过,1
求职,2
甚至,1
学历,1
先,2
筛选,1
一下,3
体制,2
混,1
不论,1
是否,1
英明,2
得罪,1
身边,1
办公室,1
主任,1
秘书,1
司机,1
他们,4
善于,2
揣摩,1
性格,2
把握,1
心情,1
、,20
见缝插针,1
添油加醋,1
情绪,1
引导,1
个个,1
得心应手,1
再,6
终究,1
理智,1
利用,2
任何,1
事情,2
换个,1
角度,1
评价,1
天壤之别,1
2012,1
-,1
2019,7
出生,1
人口,4
气候异常,1
不会,1
叠加,2
起,3
作用,2
NASA,1
预测,1
地球,1
小冰期,1
温室效应,1
气候,1
变暖,1
两种,1
因素,2
互相矛盾,1
气象,1
同志,1
具体,1
说一说,1
各地,2
排队,2
离婚,3
有种,1
说法,1
不行,5
工作,4
太累,1
休养,1
多天,1
那,3
真的,2
分,1
吧,1
朋友圈,1
中介,1
朋友,4
几天,1
猛发,1
信息,1
土拍,1
高潮迭起,1
米国,4
狂放,1
水,1
08,1
房价,2
要大涨,1
湾湾,1
你好,1
本人,1
25,2
岁,1
女,1
