微博,2
正文,1
《,6
没,31
人气,9
漫画,18
画手,8
的,248
日常,6
》,6
 ,572
 ,148
原图,35
CSP,1
笔刷,3
。,143
之前,7
为了,6
画图,1
特地,2
做,32
了,113
个,13
绣球,1
，,425
根据,1
惠子,1
小姐,1
这个,13
品种,1
画,26
我用,1
时候,7
是,85
黑白,1
想着,7
干脆,1
做成,1
彩色,1
大家,33
可以,20
随意,2
用,5
个人,2
商业,1
背景,4
都,32
本体,1
不能,5
商用,1
解释权,1
归,1
我,140
~,28
花,1
分为,1
两层,1
外圈,1
大花,1
和,21
里,6
圈,1
小花,1
嗯,4
画成,1
别的,8
花环,1
什么,27
不过,3
颜色,3
办法,7
改了,1
地址,2
走,2
评论,6
[,12
组图,11
共,11
3,5
张,11
],12
对,7
啦,6
今早,1
朋友,2
聊到,1
如果,13
无法,7
看出,1
自己,47
水平,1
或者说,1
不,50
知道,19
哪里,6
画得,3
不好,8
是不是,3
应该,3
先,3
提高,8
审美,2
去,14
看看,5
别人,7
作品,1
按照,4
亲身经历,1
来说,1
认为,4
画技,6
继续,5
练习,4
【,31
当然,6
欣赏,3
佳作,1
要,14
一直,3
】,31
因为,11
这,9
“,10
外行,1
看热闹,1
内行,1
看,14
门道,1
”,10
一样,5
你,29
必须,3
光影,2
怎么,7
才能,4
他人,2
很棒,1
如何,4
处理,1
暗面,1
亮面,1
安排,1
光源,1
不然,2
就,40
只能,4
靠,2
牛,2
逼,2
但是,21
又,14
所以,16
当,5
差,2
在,22
学习,4
更,24
多,13
新,1
这样,17
不会,4
不行,3
具体来说,1
有,39
问题,20
虽然,5
说,34
地方,3
依然,1
看不出来,1
那,19
解决,1
觉得,15
鼻子,2
就练,2
线条,2
练,6
人体,3
场景,3
色彩,4
搭配,2
提升,1
到,15
一定,3
程度,2
会,16
发现自己,1
已经,3
完全,3
图,7
怎么办,1
没画,3
过,5
东西,11
那些,3
肯定,4
熟悉,2
并且,1
放心,1
就是,18
一个圈,1
着,6
回头,2
透视,1
希望,4
有用,1
杰,44
埼,40
啾,2
另外,4
预售,3
开,3
2,10
明信片,1
懂,4
存在,4
立牌,1
开始,6
能,9
10,9
套,2
吧,10
合集,3
同居,1
200P,1
全部,1
收录,3
的话,4
太,5
第一册,1
只,4
16,2
年,4
月份,1
