微博,4
正文,1
这,27
十年,4
是,145
互联网,3
及,5
软件技术,1
快速,5
迭代,1
的,450
：,58
1,27
.,59
 ,1544
移动,2
普及,2
，,754
3G,1
4G,1
5G,1
；,65
2,11
抢占,1
平台,3
战略,2
制高点,1
企业,2
胜出,1
3,16
掌控,1
云,1
计算资源,1
成为,7
寡头,1
重要,11
手段,1
4,5
大,10
数据,2
兴起,3
也,61
让,27
Scala,4
冒出,1
了,124
头,1
来,20
5,19
PHP,17
7,7
推出,4
6,6
AI,1
推动,2
Python,13
老,3
树,1
焕发,1
新枝,1
区块,1
链,1
国家,1
8,3
Java,31
里程碑,1
版本,2
9,3
Go,11
风光,1
年代,1
Rust,9
仍,4
在,43
精雕细琢,1
10,7
NET,2
Core,2
开源,3
11,1
ES,1
2015,2
划时代,1
意义,7
TypeScript,3
风卷残云,1
前端,7
框架,5
各自,2
成熟,2
Node,2
地位,1
稳如,1
磐石,1
跨平台,2
开发技术,1
没,13
那么,6
简单,10
但,20
如,5
过江之鲫,1
各家,1
前仆后继,1
总之,4
发展,11
最快,1
技术,61
领域,8
就是,41
沙雕,2
事件,4
基本,2
每年,1
都,59
有,61
12,1
物,1
联网,1
润物细无声,1
绵长,1
之力,1
犹胜,1
一时,3
爆发,1
13,1
电子,1
阅读,1
14,1
网上,3
点,10
外卖,2
吃,4
人够,1
多,23
横冲直撞,1
骑手,1
不少,2
15,3
共享,3
单车,1
时髦,3
后,10
终究,3
还,20
得,25
回归,1
按,2
商业,1
规律,1
办事,1
“,43
新,6
四大发明,1
”,43
感觉,6
喊,1
有点,4
过早,4
你,126
押金,1
现在,11
退,1
吗,9
？,66
16,1
网约车,1
经历,6
风波,1
极端,2
拷问,2
人心,3
17,1
内存,3
数据库,1
18,3
手机,1
市场竞争,1
日益,1
激烈,1
沉沉,1
浮浮,1
中,17
是非成败,1
转头,1
空,2
惯看,1
秋月,1
与,17
春风,1
19,1
C,7
艹,1
卯足,1
劲,1
冲击,1
2020,10
20,2
Swift,2
难成,1
通用,1
语言,7
不,30
做,16
iOS,1
开发,15
的话,3
不如,1
投资,2
Kotlin,19
—,52
一个,55
更好,3
21,1
过去,1
长,1
十岁,2
、,53
还有,7
人,49
生死,1
两,2
茫茫,1
。,267
 ,105
舆论,1
媒体,1
推荐,2
书籍,2
看,17
很,25
大部分,2
没有,14
说,27
那样,2
好,24
反而,1
一些,7
籍,1
籍无名,1
不错,4
里面,2
固然,2
口味,1
原因,5
吹大牛,1
才,11
关键,4
就,68
想,15
知道,5
一下,4
你们,3
项目,3
不用,4
Redis,1
编程,11
时候,15
有没有,2
去,10
考虑,3
细节,2
问题,32
比如,9
日常,1
业务,34
里头,1
用得着,1
技能,6
可能,17
只,5
占,1
这门,2
编程语言,14
20%,1
非常,3
功能,3
特性,2
涉及,3
那,7
认为,4
熟悉,3
了解,5
个,12
大概,6
能,35
帮,2
找到,2
饭碗,1
掌握,4
全面,1
而,26
深入,5
则,7
可以,21
决定,4
价值,7
千万,1
不要,6
以为,2
满足,3
情况,5
下,8
需要,10
拿,1
出手,1
压箱底,1
宝贝,1
《,3
未来,1
简史,1
》,3
里,12
提到,2
灾病,1
对,22
人类,2
影响,5
越来越,5
小,4
太平,1
已,4
久,3
感受,1
不到,3
什么,11
危机,2
疫情,4
突至,1
却,9
世界,7
猛然,1
一惊,1
原来,2
我们,7
脆弱,1
用,19
科技,1
解决问题,4
才能,5
凸显,2
不管,6
哪个,3
医学,1
等,7
文明,1
各个,2
角落,1
不断深入,1
永不,1
止步,1
任何,3
系统,9
一点,7
时间,7
难以,1
保持,2
清晰,5
架构,3
虽然,3
极力,1
避免,2
蔓延,1
边界,1
模糊,1
乃至,1
冲突,2
趋势,2
不变,1
代码,44
冗余,2
粗暴,1
写法,1
肆虐,1
重构,2
只能,4
一天,6
拖,1
直到,1
庞大,1
臃肿,1
不得,2
程序员,42
离职,4
入职,1
交接,1
一茬,2
又,22
其间,1
不同,5
风格,1
交混,1
缝缝补补,1
三年,1
API,2
既有,2
模块,4
谁,9
不敢,1
轻易,1
乱动,1
多少,6
搞,10
懂,4
来龙去脉,1
后续,3
需求,5
以,5
叠加,1
方式,7
增加,2
程度,5
进一步,4
越加,1
交错,1
