微博,4
正文,1
今日,4
停博,1
一天,3
，,314
愿,2
逝者,1
安息,1
大家,5
每天,6
快乐,2
健康,1
。,54
 ,293
 ,163
4,5
月,12
3,11
日,8
上午,5
影子,10
摩西,8
岛,9
大头菜,10
收购价,5
：,11
74,1
铃钱,6
1,8
棵,5
FUCK,2
COVID,1
-,1
19,1
！,35
Fuck,1
他,11
妈妈,1
正玩,1
着,9
《,11
生化,1
重制,1
》,11
并,5
写,8
评测,1
时,3
收到,1
悲报,1
最后,2
生还者,1
第二章,1
因为,7
疫情,8
的,196
原因,2
再次,3
延期,3
并且,1
这次,2
没有,9
具体,1
说,20
到,10
什么,15
时候,6
从,7
官方,3
声明,1
不是,9
制作,1
问题,5
而是,1
导致,2
发行,1
上,12
受到,1
了,79
一些,4
影响,2
…,92
我,70
真是,4
他妈,1
不,31
知道,5
该,2
好,7
艹,1
原图,54
你,29
明明,2
是,68
黑驴,1
这个,12
复活节,2
活动,2
已经,11
严重,1
干扰,2
无人岛,3
正常,3
生活,2
生产秩序,1
天上掉,1
蛋,4
河里,1
钓,1
连去,1
趟,1
素材,2
岛出,1
都,31
我特,1
么,3
要,18
这么,4
多蛋,1
干蛋,1
你好,1
请问,1
贾志国,1
在家,1
吗,3
过,3
愚人节,1
才,4
敢,1
相信,1
消息,1
瑞克,1
与,4
莫蒂,1
第四季,1
下半场,1
（,12
后,8
五集,1
）,12
将,3
于,2
5,2
回归,1
2,7
172,1
允许,1
叫,7
给,10
把,6
话,2
收回,1
去,13
继,2
鲈鱼,6
PTSD,3
之后,4
又,7
患上,2
彩蛋,1
经过,1
第一天,2
对,9
天空,1
飘过,1
飞天,1
萧萧,1
风声,1
产生,4
幻听,1
岛岛,1
歌,1
已,6
上线,3
雪,3
猹,3
视频,1
Nook,1
银行,1
房屋,1
零首付,1
零利率,1
贷款,1
拖欠,1
收,1
罚息,1
银行存款,1
还给,1
结,1
利息,1
这样,7
良心,1
企业,1
哪里找,1
啊,12
谁,6
再说,1
狸克,1
奸商,1
跟,7
急,2
160,1
想起,2
今天,11
裁缝,1
屋,1
修好,2
还,10
没,5
举办,1
庆典,2
于是,1
半夜,1
床上,1
拖起来,1
参加,1
想,7
他们,2
一定,4
恨死,1
吧,6
嬉皮笑脸,1
面对,1
人生,1
难,1
、,7
方方,5
有,23
言论自由,2
；,7
怎么,15
就,30
写日记,3
自由,7
我烦,1
那个,3
医生,3
朋友,6
写作,5
手法,1
是不是,9
双标,1
公知,1
这,21
那,6
她,15
个,6
什么样,1
人,12
一点,4
关心,1
关系,1
反对,2
一切,2
挖,1
坟,1
翻旧账,1
断章取义,1
攻击,3
他人,1
方式,2
这是,4
典型,1
十年,1
做法,1
俞司廷,1
就是,8
大,6
救星,1
1.5,1
倍,1
市场价,1
收购,1
所有,2
鱼,3
啥,7
也,34
干,2
只,1
钓鱼,2
呃,1
记得,3
当年,2
高考,1
时间,5
本来,1
在,30
七月,1
踏破铁鞋,1
无觅处,1
得来,2
全不,1
费功夫,1
有人,1
花,1
几百,1
鱼饵,1
没刷,1
远东,1
哲罗鱼,1
昨晚,2
河边,1
甚至,1
悬崖,1
随手,2
一竿,1
上来,1
自己,8
惊,1
31,1
113,1
动森使,2
中国,6
不配,1
玩好,1
游戏,16
搞懂,1
两位,1
阴阳怪气,1
转发,2
逻辑,2
就事论事,1
误解,1
还是,11
觉得,9
不该,2
怼,2
表态,1
当然,4
但,19
一个,14
群体,1
污名,1
化,1
=,2
海洛因,1
玩家,6
吸毒者,1
难道,1
不能,6
批评,1
？,20
言语,1
里,11
那种,1
自作聪明,1
优越感,1
哪儿,1
来,11
个人,6
成见,1
不管,2
喜欢,4
表达,1
总之,1
先,1
预防性,1
拉,1
黑,1
30,3
63,1
单机游戏,1
某个,1
道具,1
能,6
热,1
搜榜,1
印象,1
中,4
好像,2
第一次,1
活久见,1
动森牛,1
逼,2
任天堂,8
世界,8
主宰,2
你们,6
家,1
大衣柜,1
长,1
冰箱,1
这样儿,1
动森,14
两个,3
让,10
有点,1
惊讶,1
小,4
细节,2
角色,2
站,1
楼梯,1
上时,1
两腿,1
根据,1
所站,1
位置,2
高低,1
不同,1
而,3
各自,1
屈膝,1
程度,2
阳关,1
穿过,1
